wenner48_1
         5.00
11
1
Type of measurement (0=app. resistivity,1=resistance)
1
360
 2
0
4  185.00  0.00 200.00  0.00 190.00  0.00 195.00  0.00 4.93319 
4  190.00  0.00 235.00  0.00 205.00  0.00 220.00  0.00 1.15941 
4  190.00  0.00 220.00  0.00 200.00  0.00 210.00  0.00 1.54984 
4  190.00  0.00 205.00  0.00 195.00  0.00 200.00  0.00 2.98312 
4  195.00  0.00 225.00  0.00 205.00  0.00 215.00  0.00 1.62048 
4  195.00  0.00 210.00  0.00 200.00  0.00 205.00  0.00 2.60358 
4  200.00  0.00 230.00  0.00 210.00  0.00 220.00  0.00 1.71213 
4  200.00  0.00 215.00  0.00 205.00  0.00 210.00  0.00 3.34282 
4  205.00  0.00 235.00  0.00 215.00  0.00 225.00  0.00 2.07635 
4  205.00  0.00 220.00  0.00 210.00  0.00 215.00  0.00 3.45893 
4  210.00  0.00 225.00  0.00 215.00  0.00 220.00  0.00 4.83135 
4  215.00  0.00 230.00  0.00 220.00  0.00 225.00  0.00 6.94601 
4  220.00  0.00 235.00  0.00 225.00  0.00 230.00  0.00 11.93010 
0
0
0
0
