4  25.00  0.00 175.00  0.00 75.00  0.00 125.00  0.00 0.71857 
4  25.00  0.00 160.00  0.00 70.00  0.00 115.00  0.00 0.59209 
4  25.00  0.00 145.00  0.00 65.00  0.00 105.00  0.00 0.39827 
4  25.00  0.00 130.00  0.00 60.00  0.00 95.00  0.00 0.42421 
4  25.00  0.00 115.00  0.00 55.00  0.00 85.00  0.00 0.79998 
4  25.00  0.00 100.00  0.00 50.00  0.00 75.00  0.00 0.74603 
4  25.00  0.00 85.00  0.00 45.00  0.00 65.00  0.00 0.92567 
4  25.00  0.00 70.00  0.00 40.00  0.00 55.00  0.00 1.68619 
4  25.00  0.00 55.00  0.00 35.00  0.00 45.00  0.00 2.63210 
4  25.00  0.00 40.00  0.00 30.00  0.00 35.00  0.00 4.64574 
4  30.00  0.00 225.00  0.00 95.00  0.00 160.00  0.00 0.48120 
4  30.00  0.00 210.00  0.00 90.00  0.00 150.00  0.00 0.56425 
4  30.00  0.00 195.00  0.00 85.00  0.00 140.00  0.00 0.61163 
4  30.00  0.00 180.00  0.00 80.00  0.00 130.00  0.00 0.73384 
4  30.00  0.00 165.00  0.00 75.00  0.00 120.00  0.00 0.79622 
4  30.00  0.00 150.00  0.00 70.00  0.00 110.00  0.00 0.58371 
4  30.00  0.00 135.00  0.00 65.00  0.00 100.00  0.00 0.35695 
4  30.00  0.00 120.00  0.00 60.00  0.00 90.00  0.00 0.67136 
4  30.00  0.00 105.00  0.00 55.00  0.00 80.00  0.00 0.80180 
4  30.00  0.00 90.00  0.00 50.00  0.00 70.00  0.00 0.81379 
4  30.00  0.00 75.00  0.00 45.00  0.00 60.00  0.00 1.36098 
4  30.00  0.00 60.00  0.00 40.00  0.00 50.00  0.00 1.96521 
4  30.00  0.00 45.00  0.00 35.00  0.00 40.00  0.00 8.85692 
4  35.00  0.00 230.00  0.00 100.00  0.00 165.00  0.00 0.50472 
4  35.00  0.00 215.00  0.00 95.00  0.00 155.00  0.00 0.57169 
4  35.00  0.00 200.00  0.00 90.00  0.00 145.00  0.00 0.65794 
4  35.00  0.00 185.00  0.00 85.00  0.00 135.00  0.00 0.74960 
4  35.00  0.00 170.00  0.00 80.00  0.00 125.00  0.00 0.91250 
4  35.00  0.00 155.00  0.00 75.00  0.00 115.00  0.00 0.79038 
4  35.00  0.00 140.00  0.00 70.00  0.00 105.00  0.00 0.53445 
4  35.00  0.00 125.00  0.00 65.00  0.00 95.00  0.00 0.56651 
4  35.00  0.00 110.00  0.00 60.00  0.00 85.00  0.00 1.04778 
4  35.00  0.00 95.00  0.00 55.00  0.00 75.00  0.00 0.61689 
4  35.00  0.00 80.00  0.00 50.00  0.00 65.00  0.00 1.52923 
4  35.00  0.00 65.00  0.00 45.00  0.00 55.00  0.00 3.11208 
4  35.00  0.00 50.00  0.00 40.00  0.00 45.00  0.00 10.88984 
4  40.00  0.00 235.00  0.00 105.00  0.00 170.00  0.00 0.54739 
4  40.00  0.00 220.00  0.00 100.00  0.00 160.00  0.00 0.62527 
4  40.00  0.00 205.00  0.00 95.00  0.00 150.00  0.00 0.73310 
4  40.00  0.00 190.00  0.00 90.00  0.00 140.00  0.00 0.80748 
4  40.00  0.00 175.00  0.00 85.00  0.00 130.00  0.00 0.98951 
4  40.00  0.00 160.00  0.00 80.00  0.00 120.00  0.00 1.11115 
4  40.00  0.00 145.00  0.00 75.00  0.00 110.00  0.00 0.83714 
4  40.00  0.00 130.00  0.00 70.00  0.00 100.00  0.00 0.54007 
4  40.00  0.00 115.00  0.00 65.00  0.00 90.00  0.00 1.16865 
4  40.00  0.00 100.00  0.00 60.00  0.00 80.00  0.00 1.15421 
4  40.00  0.00 85.00  0.00 55.00  0.00 70.00  0.00 1.20461 
4  40.00  0.00 70.00  0.00 50.00  0.00 60.00  0.00 4.65012 
4  40.00  0.00 55.00  0.00 45.00  0.00 50.00  0.00 8.81357 
4  45.00  0.00 225.00  0.00 105.00  0.00 165.00  0.00 0.65660 
4  45.00  0.00 210.00  0.00 100.00  0.00 155.00  0.00 0.77638 
4  45.00  0.00 195.00  0.00 95.00  0.00 145.00  0.00 0.89271 
4  45.00  0.00 180.00  0.00 90.00  0.00 135.00  0.00 1.04066 
4  45.00  0.00 165.00  0.00 85.00  0.00 125.00  0.00 1.24940 
4  45.00  0.00 150.00  0.00 80.00  0.00 115.00  0.00 1.09413 
4  45.00  0.00 135.00  0.00 75.00  0.00 105.00  0.00 0.77197 
4  45.00  0.00 120.00  0.00 70.00  0.00 95.00  0.00 0.95481 
4  45.00  0.00 105.00  0.00 65.00  0.00 85.00  0.00 1.62077 
4  45.00  0.00 90.00  0.00 60.00  0.00 75.00  0.00 1.32230 
4  45.00  0.00 75.00  0.00 55.00  0.00 65.00  0.00 2.42296 
4  45.00  0.00 60.00  0.00 50.00  0.00 55.00  0.00 13.50554 
4  50.00  0.00 230.00  0.00 110.00  0.00 170.00  0.00 0.65972 
4  50.00  0.00 215.00  0.00 105.00  0.00 160.00  0.00 0.80059 
4  50.00  0.00 200.00  0.00 100.00  0.00 150.00  0.00 0.94918 
4  50.00  0.00 185.00  0.00 95.00  0.00 140.00  0.00 1.07693 
4  50.00  0.00 170.00  0.00 90.00  0.00 130.00  0.00 1.30935 
4  50.00  0.00 155.00  0.00 85.00  0.00 120.00  0.00 1.54652 
4  50.00  0.00 140.00  0.00 80.00  0.00 110.00  0.00 1.16000 
4  50.00  0.00 125.00  0.00 75.00  0.00 100.00  0.00 0.75017 
4  50.00  0.00 110.00  0.00 70.00  0.00 90.00  0.00 1.68334 
4  50.00  0.00 95.00  0.00 65.00  0.00 80.00  0.00 1.53370 
4  50.00  0.00 80.00  0.00 60.00  0.00 70.00  0.00 1.89806 
4  50.00  0.00 65.00  0.00 55.00  0.00 60.00  0.00 5.56260 
4  55.00  0.00 235.00  0.00 115.00  0.00 175.00  0.00 0.68647 
4  55.00  0.00 220.00  0.00 110.00  0.00 165.00  0.00 0.83743 
4  55.00  0.00 205.00  0.00 105.00  0.00 155.00  0.00 1.02421 
4  55.00  0.00 190.00  0.00 100.00  0.00 145.00  0.00 1.23515 
4  55.00  0.00 175.00  0.00 95.00  0.00 135.00  0.00 1.44561 
4  55.00  0.00 160.00  0.00 90.00  0.00 125.00  0.00 1.77068 
4  55.00  0.00 145.00  0.00 85.00  0.00 115.00  0.00 1.54243 
4  55.00  0.00 130.00  0.00 80.00  0.00 105.00  0.00 1.06995 
4  55.00  0.00 115.00  0.00 75.00  0.00 95.00  0.00 1.60028 
4  55.00  0.00 100.00  0.00 70.00  0.00 85.00  0.00 2.44985 
4  55.00  0.00 85.00  0.00 65.00  0.00 75.00  0.00 2.96787 
4  55.00  0.00 70.00  0.00 60.00  0.00 65.00  0.00 5.63671 
4  60.00  0.00 225.00  0.00 115.00  0.00 170.00  0.00 0.80135 
4  60.00  0.00 210.00  0.00 110.00  0.00 160.00  0.00 1.01736 
4  60.00  0.00 195.00  0.00 105.00  0.00 150.00  0.00 1.25784 
4  60.00  0.00 180.00  0.00 100.00  0.00 140.00  0.00 1.51802 
4  60.00  0.00 165.00  0.00 95.00  0.00 130.00  0.00 1.79835 
4  60.00  0.00 150.00  0.00 90.00  0.00 120.00  0.00 2.12528 
4  60.00  0.00 135.00  0.00 85.00  0.00 110.00  0.00 1.54816 
4  60.00  0.00 120.00  0.00 80.00  0.00 100.00  0.00 1.03151 
4  60.00  0.00 105.00  0.00 75.00  0.00 90.00  0.00 2.41512 
4  60.00  0.00 90.00  0.00 70.00  0.00 80.00  0.00 4.42331 
4  60.00  0.00 75.00  0.00 65.00  0.00 70.00  0.00 4.58529 
4  65.00  0.00 230.00  0.00 120.00  0.00 175.00  0.00 0.73053 
4  65.00  0.00 215.00  0.00 115.00  0.00 165.00  0.00 0.97317 
4  65.00  0.00 200.00  0.00 110.00  0.00 155.00  0.00 1.19823 
4  65.00  0.00 185.00  0.00 105.00  0.00 145.00  0.00 1.57196 
4  65.00  0.00 170.00  0.00 100.00  0.00 135.00  0.00 1.90904 
4  65.00  0.00 155.00  0.00 95.00  0.00 125.00  0.00 2.46793 
4  65.00  0.00 140.00  0.00 90.00  0.00 115.00  0.00 2.11447 
4  65.00  0.00 125.00  0.00 85.00  0.00 105.00  0.00 1.33683 
4  65.00  0.00 110.00  0.00 80.00  0.00 95.00  0.00 1.87083 
4  65.00  0.00 95.00  0.00 75.00  0.00 85.00  0.00 3.08271 
4  65.00  0.00 80.00  0.00 70.00  0.00 75.00  0.00 7.45457 
4  70.00  0.00 235.00  0.00 125.00  0.00 180.00  0.00 0.70452 
4  70.00  0.00 220.00  0.00 120.00  0.00 170.00  0.00 0.88766 
4  70.00  0.00 205.00  0.00 115.00  0.00 160.00  0.00 1.19401 
4  70.00  0.00 190.00  0.00 110.00  0.00 150.00  0.00 1.55203 
4  70.00  0.00 175.00  0.00 105.00  0.00 140.00  0.00 1.98822 
4  70.00  0.00 160.00  0.00 100.00  0.00 130.00  0.00 2.53186 
4  70.00  0.00 145.00  0.00 95.00  0.00 120.00  0.00 3.02480 
4  70.00  0.00 130.00  0.00 90.00  0.00 110.00  0.00 2.10495 
4  70.00  0.00 115.00  0.00 85.00  0.00 100.00  0.00 1.37335 
4  70.00  0.00 100.00  0.00 80.00  0.00 90.00  0.00 3.00093 
4  70.00  0.00 85.00  0.00 75.00  0.00 80.00  0.00 11.90180 
4  75.00  0.00 225.00  0.00 125.00  0.00 175.00  0.00 0.82973 
4  75.00  0.00 210.00  0.00 120.00  0.00 165.00  0.00 1.13775 
4  75.00  0.00 195.00  0.00 115.00  0.00 155.00  0.00 1.48846 
4  75.00  0.00 180.00  0.00 110.00  0.00 145.00  0.00 2.09655 
4  75.00  0.00 165.00  0.00 105.00  0.00 135.00  0.00 2.60018 
4  75.00  0.00 150.00  0.00 100.00  0.00 125.00  0.00 3.54449 
4  75.00  0.00 135.00  0.00 95.00  0.00 115.00  0.00 2.99133 
4  75.00  0.00 120.00  0.00 90.00  0.00 105.00  0.00 2.30151 
4  75.00  0.00 105.00  0.00 85.00  0.00 95.00  0.00 3.13047 
4  75.00  0.00 90.00  0.00 80.00  0.00 85.00  0.00 11.03522 
4  80.00  0.00 230.00  0.00 130.00  0.00 180.00  0.00 0.84102 
4  80.00  0.00 215.00  0.00 125.00  0.00 170.00  0.00 1.09909 
4  80.00  0.00 200.00  0.00 120.00  0.00 160.00  0.00 1.45753 
4  80.00  0.00 185.00  0.00 115.00  0.00 150.00  0.00 2.12267 
4  80.00  0.00 170.00  0.00 110.00  0.00 140.00  0.00 2.78521 
4  80.00  0.00 155.00  0.00 105.00  0.00 130.00  0.00 3.93684 
4  80.00  0.00 140.00  0.00 100.00  0.00 120.00  0.00 4.98269 
4  80.00  0.00 125.00  0.00 95.00  0.00 110.00  0.00 3.52861 
4  80.00  0.00 110.00  0.00 90.00  0.00 100.00  0.00 3.85586 
4  80.00  0.00 95.00  0.00 85.00  0.00 90.00  0.00 9.43137 
4  85.00  0.00 235.00  0.00 135.00  0.00 185.00  0.00 0.86999 
4  85.00  0.00 220.00  0.00 130.00  0.00 175.00  0.00 1.08556 
4  85.00  0.00 205.00  0.00 125.00  0.00 165.00  0.00 1.49412 
4  85.00  0.00 190.00  0.00 120.00  0.00 155.00  0.00 2.01539 
4  85.00  0.00 175.00  0.00 115.00  0.00 145.00  0.00 3.13971 
4  85.00  0.00 160.00  0.00 110.00  0.00 135.00  0.00 4.10054 
4  85.00  0.00 145.00  0.00 105.00  0.00 125.00  0.00 5.89073 
4  85.00  0.00 130.00  0.00 100.00  0.00 115.00  0.00 5.30630 
4  85.00  0.00 115.00  0.00 95.00  0.00 105.00  0.00 4.41650 
4  85.00  0.00 100.00  0.00 90.00  0.00 95.00  0.00 9.59786 
4  90.00  0.00 225.00  0.00 135.00  0.00 180.00  0.00 1.06967 
4  90.00  0.00 210.00  0.00 130.00  0.00 170.00  0.00 1.45513 
4  90.00  0.00 195.00  0.00 125.00  0.00 160.00  0.00 1.92923 
4  90.00  0.00 180.00  0.00 120.00  0.00 150.00  0.00 2.91120 
4  90.00  0.00 165.00  0.00 115.00  0.00 140.00  0.00 4.03715 
4  90.00  0.00 150.00  0.00 110.00  0.00 130.00  0.00 5.78754 
4  90.00  0.00 135.00  0.00 105.00  0.00 120.00  0.00 7.67148 
4  90.00  0.00 120.00  0.00 100.00  0.00 110.00  0.00 6.90382 
4  90.00  0.00 105.00  0.00 95.00  0.00 100.00  0.00 3.05561 
4  95.00  0.00 230.00  0.00 140.00  0.00 185.00  0.00 1.04193 
4  95.00  0.00 215.00  0.00 135.00  0.00 175.00  0.00 1.35909 
4  95.00  0.00 200.00  0.00 130.00  0.00 165.00  0.00 1.84273 
4  95.00  0.00 185.00  0.00 125.00  0.00 155.00  0.00 2.55003 
4  95.00  0.00 170.00  0.00 120.00  0.00 145.00  0.00 3.92969 
4  95.00  0.00 155.00  0.00 115.00  0.00 135.00  0.00 5.82915 
4  95.00  0.00 140.00  0.00 110.00  0.00 125.00  0.00 8.47054 
4  95.00  0.00 125.00  0.00 105.00  0.00 115.00  0.00 7.92553 
4  95.00  0.00 110.00  0.00 100.00  0.00 105.00  0.00 7.65225 
4  100.00  0.00 235.00  0.00 145.00  0.00 190.00  0.00 0.98269 
4  100.00  0.00 220.00  0.00 140.00  0.00 180.00  0.00 1.32384 
4  100.00  0.00 205.00  0.00 135.00  0.00 170.00  0.00 1.80211 
4  100.00  0.00 190.00  0.00 130.00  0.00 160.00  0.00 2.46113 
4  100.00  0.00 175.00  0.00 125.00  0.00 150.00  0.00 3.78223 
4  100.00  0.00 160.00  0.00 120.00  0.00 140.00  0.00 5.19123 
4  100.00  0.00 145.00  0.00 115.00  0.00 130.00  0.00 8.08525 
4  100.00  0.00 130.00  0.00 110.00  0.00 120.00  0.00 10.75022 
4  100.00  0.00 115.00  0.00 105.00  0.00 110.00  0.00 14.65355 
4  105.00  0.00 225.00  0.00 145.00  0.00 185.00  0.00 1.38598 
4  105.00  0.00 210.00  0.00 140.00  0.00 175.00  0.00 1.89469 
4  105.00  0.00 195.00  0.00 135.00  0.00 165.00  0.00 2.60836 
4  105.00  0.00 180.00  0.00 130.00  0.00 155.00  0.00 3.79712 
4  105.00  0.00 165.00  0.00 125.00  0.00 145.00  0.00 5.67222 
4  105.00  0.00 150.00  0.00 120.00  0.00 135.00  0.00 8.21765 
4  105.00  0.00 135.00  0.00 115.00  0.00 125.00  0.00 13.42874 
4  105.00  0.00 120.00  0.00 110.00  0.00 115.00  0.00 14.91014 
4  110.00  0.00 230.00  0.00 150.00  0.00 190.00  0.00 1.48033 
4  110.00  0.00 215.00  0.00 145.00  0.00 180.00  0.00 2.07974 
4  110.00  0.00 200.00  0.00 140.00  0.00 170.00  0.00 2.83618 
4  110.00  0.00 185.00  0.00 135.00  0.00 160.00  0.00 4.08286 
4  110.00  0.00 170.00  0.00 130.00  0.00 150.00  0.00 6.21374 
4  110.00  0.00 155.00  0.00 125.00  0.00 140.00  0.00 9.03767 
4  110.00  0.00 140.00  0.00 120.00  0.00 130.00  0.00 13.96270 
4  110.00  0.00 125.00  0.00 115.00  0.00 120.00  0.00 28.72891 
4  115.00  0.00 235.00  0.00 155.00  0.00 195.00  0.00 1.63304 
4  115.00  0.00 220.00  0.00 150.00  0.00 185.00  0.00 2.27493 
4  115.00  0.00 205.00  0.00 145.00  0.00 175.00  0.00 3.09893 
4  115.00  0.00 190.00  0.00 140.00  0.00 165.00  0.00 4.50792 
4  115.00  0.00 175.00  0.00 135.00  0.00 155.00  0.00 6.65524 
4  115.00  0.00 160.00  0.00 130.00  0.00 145.00  0.00 10.35089 
4  115.00  0.00 145.00  0.00 125.00  0.00 135.00  0.00 14.80122 
4  115.00  0.00 130.00  0.00 120.00  0.00 125.00  0.00 26.50081 
4  120.00  0.00 225.00  0.00 155.00  0.00 190.00  0.00 2.55719 
4  120.00  0.00 210.00  0.00 150.00  0.00 180.00  0.00 3.61810 
4  120.00  0.00 195.00  0.00 145.00  0.00 170.00  0.00 5.03336 
4  120.00  0.00 180.00  0.00 140.00  0.00 160.00  0.00 7.75111 
4  120.00  0.00 165.00  0.00 135.00  0.00 150.00  0.00 11.50740 
4  120.00  0.00 150.00  0.00 130.00  0.00 140.00  0.00 17.13070 
4  120.00  0.00 135.00  0.00 125.00  0.00 130.00  0.00 29.22500 
4  125.00  0.00 230.00  0.00 160.00  0.00 195.00  0.00 2.62775 
4  125.00  0.00 215.00  0.00 155.00  0.00 185.00  0.00 3.88073 
4  125.00  0.00 200.00  0.00 150.00  0.00 175.00  0.00 5.13678 
4  125.00  0.00 185.00  0.00 145.00  0.00 165.00  0.00 7.87729 
4  125.00  0.00 170.00  0.00 140.00  0.00 155.00  0.00 12.01395 
4  125.00  0.00 155.00  0.00 135.00  0.00 145.00  0.00 20.11725 
4  125.00  0.00 140.00  0.00 130.00  0.00 135.00  0.00 33.03279 
4  130.00  0.00 235.00  0.00 165.00  0.00 200.00  0.00 2.61204 
4  130.00  0.00 220.00  0.00 160.00  0.00 190.00  0.00 3.76185 
4  130.00  0.00 205.00  0.00 155.00  0.00 180.00  0.00 5.47203 
4  130.00  0.00 190.00  0.00 150.00  0.00 170.00  0.00 7.68433 
4  130.00  0.00 175.00  0.00 145.00  0.00 160.00  0.00 12.19145 
4  130.00  0.00 160.00  0.00 140.00  0.00 150.00  0.00 20.06129 
4  130.00  0.00 145.00  0.00 135.00  0.00 140.00  0.00 30.89456 
4  135.00  0.00 225.00  0.00 165.00  0.00 195.00  0.00 3.68565 
4  135.00  0.00 210.00  0.00 160.00  0.00 185.00  0.00 5.61016 
4  135.00  0.00 195.00  0.00 155.00  0.00 175.00  0.00 7.79981 
4  135.00  0.00 180.00  0.00 150.00  0.00 165.00  0.00 12.36497 
4  135.00  0.00 165.00  0.00 145.00  0.00 155.00  0.00 18.73937 
4  135.00  0.00 150.00  0.00 140.00  0.00 145.00  0.00 37.76347 
4  140.00  0.00 230.00  0.00 170.00  0.00 200.00  0.00 3.69734 
4  140.00  0.00 215.00  0.00 165.00  0.00 190.00  0.00 5.41488 
4  140.00  0.00 200.00  0.00 160.00  0.00 180.00  0.00 7.80763 
4  140.00  0.00 185.00  0.00 155.00  0.00 170.00  0.00 12.29589 
4  140.00  0.00 170.00  0.00 150.00  0.00 160.00  0.00 19.17757 
4  140.00  0.00 155.00  0.00 145.00  0.00 150.00  0.00 34.01656 
4  145.00  0.00 235.00  0.00 175.00  0.00 205.00  0.00 3.82904 
4  145.00  0.00 220.00  0.00 170.00  0.00 195.00  0.00 5.63406 
4  145.00  0.00 205.00  0.00 165.00  0.00 185.00  0.00 8.41630 
4  145.00  0.00 190.00  0.00 160.00  0.00 175.00  0.00 12.24730 
4  145.00  0.00 175.00  0.00 155.00  0.00 165.00  0.00 21.95611 
4  145.00  0.00 160.00  0.00 150.00  0.00 155.00  0.00 33.80030 
4  150.00  0.00 225.00  0.00 175.00  0.00 200.00  0.00 5.66200 
4  150.00  0.00 210.00  0.00 170.00  0.00 190.00  0.00 8.34032 
4  150.00  0.00 195.00  0.00 165.00  0.00 180.00  0.00 11.94728 
4  150.00  0.00 180.00  0.00 160.00  0.00 170.00  0.00 20.22640 
4  150.00  0.00 165.00  0.00 155.00  0.00 160.00  0.00 34.43157 
4  155.00  0.00 230.00  0.00 180.00  0.00 205.00  0.00 5.19842 
4  155.00  0.00 215.00  0.00 175.00  0.00 195.00  0.00 8.18190 
4  155.00  0.00 200.00  0.00 170.00  0.00 185.00  0.00 11.87519 
4  155.00  0.00 185.00  0.00 165.00  0.00 175.00  0.00 17.75037 
4  155.00  0.00 170.00  0.00 160.00  0.00 165.00  0.00 34.26007 
4  160.00  0.00 235.00  0.00 185.00  0.00 210.00  0.00 5.00821 
4  160.00  0.00 220.00  0.00 180.00  0.00 200.00  0.00 8.04755 
4  160.00  0.00 205.00  0.00 175.00  0.00 190.00  0.00 12.42031 
4  160.00  0.00 190.00  0.00 170.00  0.00 180.00  0.00 18.77563 
4  160.00  0.00 175.00  0.00 165.00  0.00 170.00  0.00 34.00171 
4  165.00  0.00 225.00  0.00 185.00  0.00 205.00  0.00 7.31419 
4  165.00  0.00 210.00  0.00 180.00  0.00 195.00  0.00 12.41852 
4  165.00  0.00 195.00  0.00 175.00  0.00 185.00  0.00 20.46202 
4  165.00  0.00 180.00  0.00 170.00  0.00 175.00  0.00 34.91279 
4  170.00  0.00 230.00  0.00 190.00  0.00 210.00  0.00 7.07800 
4  170.00  0.00 215.00  0.00 185.00  0.00 200.00  0.00 11.63017 
4  170.00  0.00 200.00  0.00 180.00  0.00 190.00  0.00 19.01988 
4  170.00  0.00 185.00  0.00 175.00  0.00 180.00  0.00 38.77793 
4  175.00  0.00 235.00  0.00 195.00  0.00 215.00  0.00 7.02652 
4  175.00  0.00 220.00  0.00 190.00  0.00 205.00  0.00 10.79280 
4  175.00  0.00 205.00  0.00 185.00  0.00 195.00  0.00 18.71136 
4  175.00  0.00 190.00  0.00 180.00  0.00 185.00  0.00 41.07517 
4  180.00  0.00 225.00  0.00 195.00  0.00 210.00  0.00 10.68481 
4  180.00  0.00 210.00  0.00 190.00  0.00 200.00  0.00 19.91513 
4  180.00  0.00 195.00  0.00 185.00  0.00 190.00  0.00 37.94011 
4  185.00  0.00 230.00  0.00 200.00  0.00 215.00  0.00 10.75791 
4  185.00  0.00 215.00  0.00 195.00  0.00 205.00  0.00 18.41481 
4  185.00  0.00 200.00  0.00 190.00  0.00 195.00  0.00 39.73639 
